"编号","名称","日期","净值","名称","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"003586","先锋精一混合A","2020-12-04","1.0286","0.48","2.83","2.48","20.42","24.12","31.77","-3.56","21.00","2.86",""
"003582","中金量化多策略混合","2020-12-04","1.3420","1.36","2.84","-3.66","22.67","40.82","78.19","50.27","30.39","55.38",""
"003581","前海联合国民健康混合A","2020-12-04","1.9910","1.53","7.51","-0.40","29.03","82.49","101.72","93.11","75.73","99.10",""
"003580","泰康沪港深价值优选混合","2020-12-04","1.6764","0.46","-0.10","1.98","19.28","39.70","66.87","38.52","32.29","67.64",""
"003567","华夏行业景气混合","2020-12-04","1.8843","1.89","3.22","4.15","28.66","54.22","86.53","74.46","48.46","88.43",""
"003562","诺德成长精选C","2020-12-04","1.4494","0.15","2.45","4.54","18.13","35.15","43.59","36.71","31.05","44.93",""
"003561","诺德成长精选A","2020-12-04","1.4494","0.15","2.45","4.28","17.87","34.93","43.50","36.59","30.80","44.93",""
"003554","泰达宏利大数据混合C","2020-12-04","1.7922","0.37","1.23","-5.60","25.67","46.55","74.92","43.95","37.69","52.81",""
"003550","泰达改革动力混合C","2020-12-04","2.1045","0.71","2.13","2.78","34.83","51.03","97.14","66.26","42.92","77.27",""
"003516","国泰融安多策略灵活配置混合","2020-12-04","2.8831","1.24","1.71","3.47","32.56","73.88","201.33","181.91","66.23","188.31",""
"003513","中邮消费升级","2020-12-04","1.4030","0.57","2.63","-8.78","6.61","19.91","63.90","37.82","17.31","40.30",""
"003512","申万菱信安鑫优选混合C","2020-12-04","1.2940","0.23","0.62","2.62","13.21","19.48","30.87","28.63","18.17","35.06",""
"003503","金鹰鑫瑞混合C","2020-12-04","1.3754","-0.14","-0.06","4.23","4.12","5.91","10.01","33.16","5.36","37.54",""
"003502","金鹰鑫瑞混合A","2020-12-04","1.2205","-0.14","-0.06","4.25","4.17","6.01","10.26","17.25","5.46","22.05",""
"003501","泰达睿智稳健灵活配置混合","2020-12-04","1.2278","0.81","4.02","1.70","24.17","30.55","50.54","24.75","26.79","22.78",""
"003496","鹏华弘尚灵活配置混合C","2020-12-04","1.3012","0.11","0.65","0.92","9.08","18.49","30.64","32.60","15.46","36.59",""
"003495","鹏华弘尚灵活配置混合A","2020-12-04","1.2529","0.11","0.65","0.96","9.19","18.72","31.06","33.31","15.68","37.62",""
"003494","富国天惠成长混合C","2020-12-04","3.4632","0.98","2.59","3.12","32.78","59.01","119.64","77.18","50.00","107.52",""
"003493","申万菱信安鑫优选混合A","2020-12-04","1.3020","0.23","0.62","2.68","13.32","19.78","31.28","29.28","18.36","35.87",""
"003485","金鹰鑫益混合C","2020-12-04","1.2510","0.15","0.16","1.52","5.86","11.92","21.76","19.82","9.78","25.10",""
"003484","金鹰鑫益混合A","2020-12-04","1.2481","0.14","0.16","1.54","5.91","12.02","21.90","19.37","9.88","24.81",""
"003476","南方安颐混合","2020-12-04","1.1501","0.01","0.74","3.12","11.62","16.34","26.82","26.71","13.90","27.66",""
"003456","信达澳银新目标混合","2020-12-04","1.5400","0.00","1.05","4.98","25.51","41.86","87.84","69.69","32.64","98.80",""
"003447","英大睿鑫C","2020-12-04","1.6959","-0.22","0.93","9.15","32.03","36.38","73.34","48.18","29.41","85.06",""
"003446","英大睿鑫A","2020-12-04","1.7292","-0.21","0.93","9.21","32.17","36.64","74.47","49.19","29.63","88.55",""
"003435","博时鑫泽灵活配置混合C","2020-12-04","1.8820","0.27","0.80","4.91","27.51","44.66","99.72","78.29","36.97","97.73",""
"003434","博时鑫泽灵活配置混合A","2020-12-04","1.8870","0.27","0.80","4.89","27.50","44.71","100.24","78.91","37.14","98.24",""
"003433","信诚至瑞灵活配置C","2020-12-04","1.3508","0.06","0.50","2.64","11.88","18.64","33.57","32.39","16.73","41.76",""
"003432","信诚至瑞灵活配置A","2020-12-04","1.3571","0.06","0.50","2.67","11.93","18.77","33.85","32.80","16.84","42.39",""
"003413","华泰柏瑞新经济沪港深混合","2020-12-04","2.1884","-0.74","-0.88","6.40","21.92","49.34","102.91","72.96","38.65","118.84",""
"003412","鹏华弘康灵活配置混合C","2020-12-04","1.2483","0.01","0.08","0.42","0.61","2.56","6.75","25.03","2.30","24.83",""
"003411","鹏华弘康灵活配置混合A","2020-12-04","1.2992","0.01","0.08","0.44","0.68","2.68","8.46","25.62","2.43","29.92",""
"003397","银华体育文化灵活配置混合","2020-12-04","1.6740","0.54","4.82","-8.07","17.64","52.46","92.41","52.88","44.06","67.40",""
"003396","东方红优享红利混合","2020-12-04","2.3171","0.08","0.80","9.23","32.66","49.62","90.68","62.30","37.71","131.71",""
"003380","信诚至选混合C","2020-12-04","1.2595","0.03","0.41","2.71","12.48","16.89","27.97","32.43","15.65","39.26",""
"003379","信诚至选混合A","2020-12-04","1.2600","0.03","0.41","2.73","12.53","17.01","28.01","32.58","15.76","39.58",""
"003378","泰康策略优选混合","2020-12-04","2.0027","1.56","1.80","8.90","41.45","65.57","115.46","82.41","57.30","107.68",""
"003374","大成景禄灵活配置混合C","2020-12-04","1.4020","0.28","0.63","6.69","28.68","51.37","63.90","24.60","40.81","40.20",""
"003373","大成景禄灵活配置混合A","2020-12-04","1.4020","0.29","0.63","6.42","28.38","51.11","63.75","24.67","40.54","40.20",""
"003368","鹏华兴合定期开放混合C","2020-12-04","1.2197","","0.53","5.43","9.12","15.87","28.70","16.75","14.38","21.97",""
"003367","鹏华兴合定期开放混合A","2020-12-04","1.2412","","0.53","5.48","9.23","16.12","29.25","17.95","14.60","24.12",""
"003352","招商稳荣定开混合C","2020-12-04","1.1535","0.16","0.78","-0.20","11.44","21.10","30.87","13.77","15.78","15.35",""
"003351","招商稳荣定开混合A","2020-12-04","1.1775","0.16","0.79","-0.08","11.72","21.71","32.20","15.49","16.32","17.75",""
"003346","安信新成长混合C","2020-12-04","1.1371","0.00","0.11","3.82","10.54","13.43","23.37","27.14","12.02","34.84",""
"003345","安信新成长混合A","2020-12-04","1.1425","0.00","0.11","3.86","10.65","13.66","23.86","27.87","12.22","35.93",""
"003344","鹏华弘惠灵活配置混合C","2020-12-04","1.1766","0.03","0.44","2.08","6.67","13.45","32.07","16.48","11.75","23.14",""
"003343","鹏华弘惠灵活配置混合A","2020-12-04","1.1786","0.03","0.44","2.09","6.68","13.47","32.11","16.28","11.77","23.34",""
"003333","泰信智选成长混合","2020-12-04","0.9827","-0.08","2.67","-2.83","14.88","41.23","52.00","2.31","36.89","-1.73",""
"003331","博时乐臻定开混合","2020-12-04","1.3322","0.05","0.11","1.94","5.77","10.97","29.44","35.17","9.83","33.22",""
"003320","建信瑞丰添利混合C","2020-12-04","1.1253","0.03","0.60","-0.29","2.89","6.41","9.77","6.29","4.84","12.53",""
"003319","建信瑞丰添利混合A","2020-12-04","1.1359","0.04","0.60","-0.24","3.00","6.63","10.19","6.92","5.04","13.59",""
"003308","中信建投睿利A","2020-12-04","1.2465","0.10","0.39","5.57","24.18","28.53","42.29","26.89","27.49","46.91",""
"003305","前海开源沪港深核心资源混合C","2020-12-04","1.9040","0.69","-0.73","-6.30","30.32","58.01","89.92","76.53","48.63","95.42",""
"003304","前海开源沪港深核心资源混合A","2020-12-04","1.9140","0.68","-0.67","-6.27","30.47","58.31","90.53","75.39","48.83","96.44",""
"003295","南方安裕混合A","2020-12-04","1.1154","-0.03","0.31","3.09","9.31","14.45","27.94","30.25","12.57","35.49",""
"003293","易方达科瑞混合","2020-12-04","1.8531","0.25","1.03","3.33","32.92","61.29","113.49","90.22","52.82","114.95",""
"003292","嘉实优势成长混合","2020-12-04","1.1000","1.38","4.86","6.08","24.01","35.30","43.79","2.52","26.44","10.00",""
"003291","信达澳银健康中国混合","2020-12-04","2.2860","2.05","7.17","0.62","32.22","89.71","152.88","126.79","87.84","128.60",""
"003284","中邮医药健康混合","2020-12-04","2.0162","1.13","5.03","-5.44","20.31","63.79","93.57","92.96","59.27","101.60",""
"003283","信诚至裕灵活配置混合C","2020-12-04","1.2017","0.38","0.84","0.74","10.59","18.91","25.61","26.76","17.11","20.17",""
"003282","信诚至裕灵活配置混合A","2020-12-04","1.3346","0.38","0.85","0.76","10.65","19.03","25.39","26.74","17.22","33.46",""
"003279","融通沪港深智慧生活灵活配置混合","2020-12-04","1.2587","0.25","0.62","1.60","11.73","17.33","26.20","19.91","14.12","25.87",""
"003242","创金合信量化发现混合C","2020-12-04","1.3121","0.34","1.78","0.56","29.26","53.01","73.67","41.10","43.04","31.21",""
"003241","创金合信量化发现混合A","2020-12-04","1.3579","0.35","1.80","0.76","29.78","54.24","76.49","44.53","44.10","35.79",""
"003238","新华外延增长主题灵活配置混合","2020-12-04","2.2067","0.70","-1.29","10.35","32.12","71.57","156.95","127.40","55.96","120.67",""
"003235","信诚至利混合C","2020-12-04","1.1665","0.00","-0.08","-0.14","-0.15","0.53","16.16","11.81","-0.20","16.65",""
"003234","信诚至利混合A","2020-12-04","1.1679","0.00","-0.08","-0.13","-0.11","0.65","16.32","11.42","-0.11","16.79",""
"003225","鹏华兴润定期开放混合C","2020-12-04","1.2715","0.02","0.55","4.46","11.50","17.24","28.46","22.46","15.84","27.15",""
"003224","鹏华兴润定期开放混合A","2020-12-04","1.2944","0.02","0.54","4.51","11.62","17.49","29.01","23.72","16.07","29.44",""
"003208","东兴量化多策略混合","2020-12-04","0.8442","0.27","0.84","7.04","32.76","36.54","16.88","3.44","31.23","-15.58",""
"003189","汇添富保鑫混合","2020-12-04","1.2960","0.15","0.31","2.45","6.14","9.55","19.01","22.96","7.82","29.60",""
"003186","鹏华兴安定期开放混合","2020-12-04","1.3977","","0.82","2.16","18.87","30.87","42.17","34.36","27.14","39.77",""
"003183","华富弘鑫混合C","2020-12-04","1.2153","0.07","0.55","2.89","10.05","13.48","20.67","23.52","11.46","26.63",""
"003182","华富弘鑫混合A","2020-12-04","1.2282","0.07","0.56","2.94","10.16","13.71","21.24","24.36","11.67","27.93",""
"003175","华泰柏瑞多策略混合","2020-12-04","1.3663","-0.90","0.30","3.15","15.89","13.08","32.88","6.87","3.23","36.63",""
"003170","长盛盛辉混合C","2020-12-04","1.5374","0.58","1.36","3.73","23.77","37.83","58.33","41.40","32.34","53.74",""
"003169","长盛盛辉混合A","2020-12-04","1.5273","0.59","1.37","3.78","23.90","38.10","58.98","40.18","32.58","52.73",""
"003166","鹏华弘嘉混合C类","2020-12-04","1.9452","0.54","1.40","0.94","31.98","61.29","99.82","90.74","48.47","94.52",""
"003165","鹏华弘嘉混合A类","2020-12-04","1.9627","0.54","1.40","0.99","32.10","61.62","100.60","91.88","48.75","96.27",""
"003161","南方安泰混合","2020-12-04","1.1215","0.04","0.31","2.91","12.30","18.60","31.97","34.95","16.32","40.64",""
"003154","华宝新活力混合","2020-12-04","1.4904","0.08","0.39","2.79","11.26","18.28","33.82","19.94","16.09","55.34",""
"003153","华富天鑫灵活配置混合C","2020-12-04","1.4980","1.35","2.74","4.23","23.72","70.65","90.93","53.69","62.93","49.80",""
"003152","华富天鑫灵活配置混合A","2020-12-04","1.5455","1.36","2.75","4.44","24.23","72.03","93.84","57.29","64.15","54.55",""
"003147","大成动态量化混合","2020-12-04","1.4331","0.15","1.51","-2.89","12.17","42.77","78.87","38.46","30.14","43.31",""
"003143","鹏华弘达混合C","2020-12-04","1.2659","0.01","0.44","2.62","7.16","13.36","19.01","23.65","11.89","28.86",""
"003142","鹏华弘达混合A","2020-12-04","2.6683","0.00","0.44","2.63","7.19","13.41","19.16","24.01","11.94","173.63",""
"003132","德邦新回报灵活配置混合","2020-12-04","1.6938","-0.19","1.91","4.10","31.96","53.82","96.63","71.97","42.72","110.63",""
"003131","国寿安保强国智造混合","2020-12-04","1.7799","1.03","2.56","6.28","39.63","64.85","105.44","63.91","53.02","77.99",""
"003127","长信易进混合C","2020-12-04","1.1435","-0.04","0.09","2.27","2.68","4.91","7.12","11.45","4.51","14.35",""
"003126","长信易进混合A","2020-12-04","1.1535","-0.04","0.09","2.28","2.68","4.87","7.40","12.11","4.51","15.35",""
"003125","中科沃土沃鑫成长精选混合A","2020-12-04","1.2723","-0.13","0.40","7.21","26.15","38.14","55.56","19.53","30.21","27.23",""
"003120","博时鑫源混合C","2020-12-04","1.9170","0.31","0.31","4.02","25.21","32.30","72.55","58.69","21.25","91.70",""
"003119","博时鑫源混合A","2020-12-04","1.9240","0.31","0.31","4.06","25.26","32.51","73.02","59.27","21.39","92.40",""
"003118","光大吉鑫混合C","2020-12-04","1.3530","0.15","0.82","3.05","13.51","21.24","32.39","32.59","19.42","41.61",""
"003117","光大吉鑫混合A","2020-12-04","1.3780","0.15","0.80","3.07","13.60","21.30","33.27","33.73","19.51","44.29",""
"003116","光大保德信诚鑫混合C","2020-12-04","1.2733","0.13","0.78","2.34","11.92","18.35","27.47","25.92","16.20","27.33",""
"003115","光大保德信诚鑫混合A","2020-12-04","1.2641","0.13","0.79","2.36","12.01","18.66","28.14","24.46","16.49","26.41",""
"003106","光大永鑫混合C","2020-12-04","3.8950","0.46","1.22","2.82","10.97","16.62","21.31","295.74","14.46","319.49",""
"003105","光大永鑫混合A","2020-12-04","3.9040","0.46","1.22","2.87","11.04","16.75","21.55","296.27","14.59","320.44",""
"003096","中欧医疗健康混合C","2020-12-04","3.0320","2.09","7.90","-0.46","21.47","76.48","160.26","177.45","74.96","219.62",""
"003095","中欧医疗健康混合A","2020-12-04","3.0550","2.07","7.91","-0.29","21.96","77.82","161.56","178.31","76.28","222.01",""
"003063","银华通利混合C","2020-12-04","1.2991","0.08","0.54","2.83","12.29","17.28","24.93","27.38","15.23","29.91",""
"003062","银华通利混合A","2020-12-04","1.3296","0.08","0.54","2.90","12.46","17.64","25.67","28.55","15.56","32.96",""
"003059","长信先利半年定开混合A","2020-12-04","1.1243","0.00","-0.03","0.88","4.41","7.36","16.34","16.09","3.69","12.43",""
"003045","东方红战略精选混合C","2020-12-04","1.2323","-0.05","0.21","2.14","5.56","8.43","20.22","19.01","7.28","29.18",""
"003044","东方红战略精选混合A","2020-12-04","1.2542","-0.05","0.22","2.23","5.77","8.86","21.19","20.46","7.68","31.44",""
"003033","南方荣冠定开混合","2020-12-04","1.1670","0.00","0.09","1.66","7.66","9.58","14.64","19.57","8.06","16.70",""
"003032","平安医疗健康混合","2020-12-04","2.0411","2.09","6.91","-3.07","26.24","80.87","136.43","103.97","74.71","104.09",""
"003031","安信新目标混合C","2020-12-04","1.2942","0.25","0.62","3.45","9.80","15.73","25.87","31.28","14.46","36.59",""
"003030","安信新目标混合A","2020-12-04","1.3226","0.25","0.63","3.51","9.89","15.94","26.33","32.03","14.64","39.46",""
"003029","安信新优选混合C","2020-12-04","1.2459","-0.10","0.06","4.92","15.90","21.30","36.01","39.03","19.01","49.91",""
"003028","安信新优选混合A","2020-12-04","1.2580","-0.10","0.06","4.95","15.94","21.42","36.28","39.45","19.12","51.29",""
"003027","安信新价值混合C","2020-12-04","1.4402","0.10","0.18","2.08","5.09","8.51","24.47","27.08","4.94","50.34",""
"003026","安信新价值混合A","2020-12-04","1.4538","0.10","0.19","2.13","5.20","8.74","24.92","27.90","5.13","51.73",""
"003025","新华红利回报混合","2020-12-04","1.1969","0.12","0.55","1.68","9.56","28.98","69.72","65.42","21.45","69.69",""
"003004","招商睿祥定开混合","2020-12-04","1.3752","","1.99","1.71","16.73","31.31","36.92","36.01","28.26","37.52",""
"003001","招商丰德灵活配置混合C","2020-12-04","1.0987","0.90","1.04","-3.32","4.71","10.63","21.77","4.60","8.42","9.87",""
"003000","招商丰德灵活配置混合A","2020-12-04","1.1202","0.90","1.04","-3.27","4.81","10.85","22.25","5.21","8.61","12.02",""
"002989","融通通乾研究精选混合","2020-12-04","1.8098","1.19","2.64","3.09","36.40","66.99","100.31","69.54","54.82","114.36",""
"002983","长信国防军工量化混合A","2020-12-04","1.4145","0.51","0.58","4.34","54.02","88.07","113.67","67.40","80.19","41.45",""
"002967","浙商大数据智选消费混合","2020-12-04","2.4630","1.03","1.90","7.37","44.63","77.07","154.97","134.57","66.31","146.30",""
"002963","易方达黄金ETF联接C","2020-12-04","1.3174","0.13","1.49","-7.78","-1.52","12.58","36.55","35.79","12.12","28.60",""
"002959","汇添富盈泰混合","2020-12-04","1.8230","1.62","3.46","4.71","39.80","56.62","69.11","73.12","52.94","82.30",""
"002955","融通新趋势灵活配置混合","2020-12-04","1.8850","0.96","2.28","3.51","36.89","73.41","137.70","92.74","60.02","88.50",""
"002945","大成盛世精选灵活配置混合","2020-12-04","1.7560","0.75","2.99","5.09","33.84","74.73","122.56","","64.73","75.60",""
"002943","广发多因子混合","2020-12-04","1.9064","1.22","0.32","6.99","32.59","65.45","121.84","93.04","51.69","115.88",""
"002939","广发创新升级混合","2020-12-04","2.9361","-0.13","1.49","-2.81","23.59","71.06","205.18","129.65","59.10","206.29",""
"002938","中银证券健康产业混合","2020-12-04","1.4177","1.40","4.20","-7.62","15.53","46.28","62.25","41.12","43.48","41.77",""
"002935","泰康恒泰回报混合C","2020-12-04","1.2141","0.14","0.87","3.70","12.57","16.02","23.17","34.88","14.65","43.77",""
"002934","泰康恒泰回报混合A","2020-12-04","1.1625","0.14","0.88","3.73","12.63","16.14","23.67","28.68","14.75","37.66",""
"002923","兴业聚惠灵活配置混合C","2020-12-04","1.6360","-0.06","0.74","3.68","12.52","22.36","36.22","34.87","19.94","41.89",""
"002919","东吴智慧医疗量化策略混合","2020-12-04","1.1957","1.30","5.32","-1.16","20.17","33.30","54.28","31.98","30.96","19.57",""
"002910","易方达供给改革混合","2020-12-04","1.7509","0.56","1.13","7.70","44.77","104.95","105.07","62.27","81.82","75.09",""
"002885","大摩万众创新灵活配置混合","2020-12-04","1.0597","0.84","4.50","-0.82","18.31","23.80","34.92","5.97","19.07","5.97",""
"002863","金信深圳成长混合发起式","2020-12-04","1.7910","0.51","2.28","-6.38","14.37","48.14","71.72","72.21","45.37","79.10",""
"002862","金信量化精选混合","2020-12-04","1.2490","0.56","1.71","2.55","39.55","75.18","57.50","36.06","73.23","24.90",""
"002860","前海开源沪港深新机遇混合","2020-12-04","1.0210","-0.20","-0.29","0.20","5.58","7.70","-1.16","-1.42","2.41","11.98",""
"002851","南方品质混合","2020-12-04","2.3890","0.25","0.89","0.50","21.08","44.70","85.34","61.97","38.01","138.90",""
"002849","金信智能中国2025混合","2020-12-04","1.2540","-1.10","-0.32","8.57","17.97","18.75","44.24","53.41","12.27","56.79",""
"002846","泓德泓华混合","2020-12-04","2.5584","0.75","1.85","12.70","54.59","91.64","175.10","146.71","81.45","155.84",""
"002845","上投摩根安鑫回报C","2020-12-04","1.0416","0.21","0.54","0.36","3.01","4.01","9.80","9.88","3.61","13.38",""
"002844","金鹰多元策略混合","2020-12-04","1.7328","1.31","1.17","7.30","18.85","39.63","94.06","65.36","33.82","73.28",""
"002837","华夏网购精选混合A","2020-12-04","1.2580","0.24","1.62","7.61","32.00","39.31","53.04","21.31","31.18","25.80",""
"002824","招商盛达混合C","2020-12-04","1.6300","1.24","0.68","-4.51","12.72","39.79","97.10","43.99","33.94","63.00",""
"002823","招商盛达混合A","2020-12-04","1.6660","1.28","0.66","-4.36","13.03","40.47","98.81","46.01","34.57","66.60",""
"002814","博时颐泰混合C","2020-12-04","1.2483","-0.06","-0.01","2.22","3.61","7.34","19.94","23.35","4.72","24.83",""
"002813","博时颐泰混合A","2020-12-04","1.2764","-0.05","0.00","2.35","3.87","7.89","21.14","25.38","5.22","27.64",""
"002810","金信转型创新成长混合发起式","2020-12-04","1.5430","0.85","2.66","3.28","38.76","72.79","96.06","47.80","70.87","54.30",""
"002808","泓德优势领航混合","2020-12-04","2.0010","-0.07","0.36","7.18","34.12","65.10","107.14","90.94","52.63","100.10",""
"002804","华泰柏瑞量化对冲","2020-12-04","1.2122","-0.01","-0.61","-2.62","2.84","5.70","15.28","16.10","6.67","21.22",""
"002803","东方红沪港深混合","2020-12-04","2.6840","-0.04","0.64","10.45","31.18","39.72","86.00","65.07","30.99","168.40",""
"002802","广发东财大数据混合","2020-12-04","1.4453","0.21","0.47","-0.52","30.37","55.79","72.06","","45.78","44.53",""
"002801","泓德泓信混合","2020-12-04","1.9522","0.90","3.79","6.79","39.64","73.68","117.88","91.39","65.16","95.22",""
"002793","景顺长城顺益回报混合C","2020-12-04","1.3392","0.03","0.36","2.46","9.33","15.65","23.83","21.41","13.38","33.92",""
"002792","景顺长城顺益回报混合A","2020-12-04","1.3622","0.04","0.38","2.57","9.55","16.11","24.80","22.84","13.80","36.22",""
"002790","长盛同享灵活配置C","2020-12-04","1.8410","0.55","2.62","4.25","33.21","49.43","88.05","83.18","41.72","84.10",""
"002789","长盛同享灵活配置A","2020-12-04","1.9490","0.57","2.63","4.39","33.49","49.92","87.76","85.44","42.16","94.90",""
"002784","东方红价值精选混合C","2020-12-04","1.3867","0.00","0.17","3.36","10.81","20.18","38.28","38.36","15.92","44.42",""
"002783","东方红价值精选混合A","2020-12-04","1.4114","0.00","0.18","3.46","11.03","20.66","39.39","40.05","16.35","46.93",""
"002780","前海联合泓鑫混合A","2020-12-04","2.8155","1.26","2.69","10.99","47.14","102.71","182.99","173.08","90.28","181.55",""
"002777","招商安荣混合C","2020-12-04","1.2585","0.10","0.75","2.52","11.24","18.21","29.69","24.60","12.68","25.85",""
"002776","招商安荣混合A","2020-12-04","1.3038","0.11","0.77","2.73","11.69","19.17","31.79","27.45","13.52","30.38",""
"002774","光大铭鑫混合C","2020-12-04","2.0804","1.50","4.00","2.75","31.78","75.74","120.85","96.99","67.99","108.04",""
"002773","光大铭鑫混合A","2020-12-04","2.0563","1.50","4.01","2.77","31.84","75.92","121.61","94.47","68.14","105.63",""
"002772","光大产业新动力混合","2020-12-04","1.4600","0.48","1.67","0.21","28.78","44.48","62.84","50.26","36.47","57.62",""
"002771","安信新回报混合C","2020-12-04","2.7162","0.83","2.95","-0.84","20.19","65.82","153.87","154.25","59.10","184.17",""
"002770","安信新回报混合A","2020-12-04","2.7438","0.83","2.95","-0.79","20.31","66.16","154.83","156.28","59.39","187.03",""
"002767","泰康宏泰回报混合","2020-12-04","1.4963","0.21","0.56","2.22","8.76","13.41","28.99","34.08","11.81","49.63",""
"002746","汇添富多策略定开混合","2020-12-04","1.7270","0.70","1.83","-1.60","26.34","36.63","40.86","32.34","33.98","72.70",""
"002745","北信瑞丰丰利混合","2020-12-04","1.0398","0.43","2.30","-1.52","0.80","0.27","0.79","1.94","0.18","3.98",""
"002732","长盛沪港深混合","2020-12-04","1.5850","0.70","2.06","11.70","38.55","53.59","59.14","35.35","45.28","58.50",""
"002731","华富华鑫灵活配置混合C","2020-12-04","1.4940","0.40","1.70","2.47","25.76","47.77","80.65","42.97","37.70","52.38",""
"002730","华富华鑫灵活配置混合A","2020-12-04","1.5030","0.40","1.69","2.45","25.77","48.08","80.87","43.42","37.89","53.29",""
"002729","华富益鑫灵活配置混合C","2020-12-04","1.2490","0.08","0.56","3.05","10.38","14.45","24.00","30.37","12.46","53.32",""
"002728","华富益鑫灵活配置混合A","2020-12-04","1.2890","0.08","0.55","3.04","10.49","14.64","24.57","32.82","12.61","57.39",""
"002718","红塔红土盛隆灵活配置C","2020-12-04","1.5970","0.14","1.28","9.74","31.41","36.68","59.49","57.96","31.46","67.60",""
"002717","红塔红土盛隆灵活配置A","2020-12-04","1.6039","0.15","1.29","9.83","31.64","37.14","60.09","59.28","31.87","68.35",""
"002714","鹏华金城混合","2020-12-04","1.2850","0.16","0.55","3.71","9.83","13.72","24.03","29.80","12.33","28.50",""
"002708","大摩健康产业混合","2020-12-04","2.5950","1.65","5.44","-3.89","18.12","67.31","133.36","146.91","62.49","159.50",""
"002707","大摩科技领先混合","2020-12-04","1.5939","0.47","3.70","1.59","25.53","75.23","109.59","","61.20","59.39",""
"002703","长城久源灵活配置混合","2020-12-04","1.4512","0.97","3.33","1.79","24.10","29.81","38.21","43.83","22.40","45.12",""
"002694","中银新蓝筹混合","2020-12-04","1.6010","1.39","3.09","9.66","35.33","56.50","93.83","57.11","48.52","60.10",""
"002692","富国创新科技混合","2020-12-04","2.5670","0.04","4.82","7.00","35.32","76.79","188.10","133.36","66.26","156.70",""
"002691","前海开源恒泽混合C","2020-12-04","1.1270","0.03","0.45","0.74","1.96","5.35","6.62","9.84","5.29","12.70",""
"002690","前海开源恒泽混合A","2020-12-04","1.1344","0.02","0.44","0.76","2.01","5.44","6.82","10.14","5.37","13.44",""
"002686","中欧丰泓沪港深混合C","2020-12-04","1.5530","0.32","-0.51","4.56","21.08","38.30","67.81","58.51","29.62","84.84",""
"002685","中欧丰泓沪港深混合A","2020-12-04","1.5750","0.38","-0.44","4.84","21.61","39.38","70.31","62.08","30.58","90.32",""
"002683","民生加银前沿科技灵活配置混合","2020-12-04","1.7670","0.40","1.38","15.57","44.84","65.29","100.80","68.93","62.26","76.70",""
"002682","金鹰元和灵活配置混合C","2020-12-04","1.5873","1.01","0.23","8.80","26.74","53.23","70.42","59.65","44.30","61.09",""
"002681","金鹰元和灵活配置混合A","2020-12-04","1.6176","1.02","0.24","8.96","27.12","54.15","72.62","62.82","45.09","65.75",""
"002669","华商万众创新混合","2020-12-04","2.0500","1.23","1.18","7.61","44.57","107.28","206.89","157.21","95.24","105.00",""
"002668","兴业聚丰灵活配置混合","2020-12-04","1.1636","0.01","0.74","2.29","1.13","3.72","9.31","9.79","3.21","25.71",""
"002667","前海开源沪港深创新成长混合C","2020-12-04","1.5150","-0.07","1.81","-0.20","8.14","17.99","27.68","12.20","10.18","62.53",""
"002666","前海开源沪港深创新成长混合A","2020-12-04","1.5350","-0.07","1.86","-0.13","8.25","18.17","27.96","12.67","10.35","64.59",""
"002665","万家瑞和灵活配置混合C","2020-12-04","1.1429","-0.02","0.19","1.98","0.63","3.23","7.32","12.88","2.71","22.67",""
"002664","万家瑞和灵活配置混合A","2020-12-04","1.1599","-0.02","0.19","2.01","0.69","3.53","8.49","14.10","2.82","28.78",""
"002663","前海开源沪港深大消费混合C","2020-12-04","1.7200","1.18","1.90","2.32","33.44","53.02","69.79","46.76","47.01","72.00",""
"002662","前海开源沪港深大消费混合A","2020-12-04","1.7320","1.17","1.88","2.36","33.44","53.14","69.97","47.28","47.15","73.20",""
"002660","兴业聚源灵活配置混合","2020-12-04","1.3920","0.00","0.72","2.65","14.76","20.31","24.84","25.18","19.69","39.20",""
"002658","招商安裕灵活配置混合C","2020-12-04","1.4233","0.13","0.67","3.71","14.56","24.22","38.75","40.23","17.56","42.33",""
"002657","招商安裕灵活配置混合A","2020-12-04","1.4629","0.14","0.69","3.87","14.90","24.97","40.43","42.72","18.22","46.29",""
"002654","上投摩根策略精选混合","2020-12-04","1.4612","0.25","0.71","6.66","37.20","62.36","91.51","54.95","52.53","46.12",""
"002653","泰康沪港深精选混合","2020-12-04","1.5976","0.35","-0.24","2.35","20.04","36.31","43.35","33.52","28.28","76.73",""
"002643","鹏华兴利混合","2020-12-04","1.4181","-0.05","0.54","2.63","9.32","17.40","30.46","33.78","15.95","41.81",""
"002640","中信建投睿溢混合A","2020-12-04","1.3442","0.55","0.95","0.04","12.83","19.50","33.63","29.57","16.00","34.42",""
"002639","天弘价值精选灵活配置混合","2020-12-04","1.3710","0.12","0.22","5.24","16.04","24.49","45.46","29.22","21.56","37.10",""
"002634","华宝未来主导混合","2020-12-04","1.3480","-0.15","1.66","10.40","31.38","58.59","104.55","50.11","46.52","34.80",""
"002631","江信瑞福灵活配置混合C","2020-12-04","1.2753","0.31","1.24","12.07","30.80","37.22","55.85","27.70","31.90","27.53",""
"002630","江信瑞福灵活配置混合A","2020-12-04","1.3315","0.32","1.25","12.21","31.14","36.92","56.48","30.81","31.56","33.15",""
